# Reference      Predicted      Error          #atoms         
-198.89380      -198.70178      0.19202         64.00000       
-207.68966      -207.78994      0.10028         64.00000       
-209.59643      -209.80199      0.20556         64.00000       
-203.20438      -202.92618      0.27820         64.00000       
-209.66305      -209.70107      0.03802         64.00000       
-208.55149      -208.49022      0.06127         64.00000       
-208.27531      -208.22554      0.04977         64.00000       
-205.99713      -206.13596      0.13883         64.00000       
-208.32575      -208.40944      0.08370         64.00000       
-207.23223      -207.05426      0.17797         64.00000       
-196.89780      -197.09384      0.19604         64.00000       
-210.39368      -210.30756      0.08612         64.00000       
-197.24657      -197.31676      0.07019         64.00000       
-206.54252      -206.63992      0.09740         64.00000       
-205.50822      -205.46323      0.04499         64.00000       
-206.27446      -206.38342      0.10896         64.00000       
-203.57021      -203.55027      0.01994         64.00000       
-208.03330      -208.16474      0.13145         64.00000       
-201.27515      -201.07080      0.20435         64.00000       
-209.73547      -209.61159      0.12389         64.00000       
-206.50666      -206.51933      0.01268         64.00000       
-209.83202      -209.91647      0.08445         64.00000       
-200.75303      -200.77766      0.02463         64.00000       
-207.08871      -207.03748      0.05123         64.00000       
-206.77606      -206.58146      0.19460         64.00000       
-207.43735      -207.46919      0.03184         64.00000       
-202.51199      -202.55059      0.03861         64.00000       
-203.20828      -203.26949      0.06121         64.00000       
-209.54208      -209.69941      0.15733         64.00000       
-208.02352      -207.98944      0.03408         64.00000       
-209.32113      -209.39864      0.07750         64.00000       
-209.55511      -209.51127      0.04384         64.00000       
-208.13280      -208.28966      0.15685         64.00000       
-207.91443      -208.18957      0.27514         64.00000       
-208.62093      -208.71152      0.09059         64.00000       
-208.19342      -208.09198      0.10144         64.00000       
-206.12547      -206.31357      0.18810         64.00000       
-209.27758      -209.40222      0.12465         64.00000       
-208.48074      -208.47950      0.00125         64.00000       
-203.62512      -203.61870      0.00643         64.00000       
-200.61686      -200.23521      0.38165         64.00000       
-209.76544      -209.66119      0.10425         64.00000       
-208.06259      -208.05812      0.00448         64.00000       
-207.75974      -207.85009      0.09035         64.00000       
-209.39722      -209.39942      0.00221         64.00000       
-201.37010      -201.54931      0.17922         64.00000       
-203.42214      -203.35202      0.07012         64.00000       
-202.09973      -202.17765      0.07793         64.00000       
-201.27617      -201.14322      0.13295         64.00000       
-207.70097      -207.82954      0.12857         64.00000       
-207.15412      -207.09920      0.05492         64.00000       
-206.26232      -206.21222      0.05009         64.00000       
-205.54786      -205.58922      0.04136         64.00000       
-206.36624      -206.39981      0.03358         64.00000       
-205.65832      -205.71629      0.05797         64.00000       
-209.31316      -209.24460      0.06856         64.00000       
-206.99713      -207.07937      0.08224         64.00000       
-209.35059      -209.29558      0.05501         64.00000       
-206.38679      -206.51563      0.12885         64.00000       
-204.95354      -204.83693      0.11661         64.00000       
-204.21059      -204.41708      0.20649         64.00000       
-206.06149      -205.77316      0.28834         64.00000       
-209.56706      -209.50962      0.05744         64.00000       
-201.98806      -202.02479      0.03673         64.00000       
-197.55883      -197.48552      0.07330         64.00000       
-204.29647      -204.39962      0.10315         64.00000       
-205.67252      -205.80039      0.12787         64.00000       
-206.34358      -206.34620      0.00262         64.00000       
-208.17399      -208.14962      0.02436         64.00000       
-201.96601      -202.10370      0.13768         64.00000       
-206.62440      -206.62905      0.00465         64.00000       
-209.48050      -209.46758      0.01292         64.00000       
-205.06687      -204.90453      0.16234         64.00000       
-204.71632      -204.81533      0.09901         64.00000       
-202.98250      -202.89190      0.09060         64.00000       
-208.93997      -208.76367      0.17630         64.00000       
-209.82403      -209.83600      0.01197         64.00000       
-208.78976      -208.63095      0.15881         64.00000       
-210.98833      -210.97478      0.01355         64.00000       
-203.27532      -203.19677      0.07855         64.00000       
-210.39102      -210.34052      0.05050         64.00000       
-209.73118      -209.64489      0.08629         64.00000       
-207.42188      -207.48055      0.05867         64.00000       
-209.22835      -209.18391      0.04443         64.00000       
-210.03232      -210.08478      0.05246         64.00000       
-206.62150      -206.82775      0.20625         64.00000       
-209.03027      -209.22186      0.19159         64.00000       
-203.91420      -204.03457      0.12037         64.00000       
-203.22793      -203.09196      0.13597         64.00000       
-209.66712      -209.62020      0.04692         64.00000       
-205.06346      -205.27766      0.21420         64.00000       
-207.69051      -207.77127      0.08077         64.00000       
-204.68834      -204.85029      0.16195         64.00000       
-207.32524      -207.42589      0.10065         64.00000       
-208.16257      -208.16494      0.00237         64.00000       
-210.10489      -209.92157      0.18332         64.00000       
-209.26129      -209.26395      0.00266         64.00000       
-205.50820      -205.60709      0.09889         64.00000       
-208.43400      -208.60110      0.16710         64.00000       
-200.81658      -200.97352      0.15694         64.00000       
-205.47688      -205.36688      0.11000         64.00000       
-207.44106      -207.45454      0.01347         64.00000       
-207.03324      -206.86441      0.16884         64.00000       
-208.23264      -208.26095      0.02831         64.00000       
-207.62176      -207.59555      0.02621         64.00000       
-209.85174      -209.76760      0.08414         64.00000       
-210.12539      -210.04873      0.07666         64.00000       
-209.12897      -209.15514      0.02617         64.00000       
-207.86962      -207.85390      0.01572         64.00000       
-208.99361      -209.09894      0.10533         64.00000       
-207.35486      -207.11425      0.24061         64.00000       
-200.61591      -200.64852      0.03261         64.00000       
-208.67890      -208.63532      0.04359         64.00000       
-208.54304      -208.28066      0.26238         64.00000       
-207.85963      -207.90179      0.04215         64.00000       
