# Reference      Predicted      Error          #atoms         
-47.39991       -58.36960       10.96969        10.00000       
-51.09273       -58.36960       7.27687         10.00000       
-49.62888       -58.36960       8.74072         10.00000       
-48.59033       -58.36960       9.77927         10.00000       
-50.43328       -58.36960       7.93632         10.00000       
-50.40080       -58.36960       7.96880         10.00000       
-49.88696       -58.36960       8.48264         10.00000       
-50.85362       -58.36960       7.51598         10.00000       
-50.92615       -58.36785       7.44171         10.00000       
-51.01100       -58.36960       7.35860         10.00000       
-50.31549       -58.36960       8.05411         10.00000       
-51.28912       -58.36960       7.08048         10.00000       
-51.53476       -58.36960       6.83484         10.00000       
-50.42942       -58.36960       7.94018         10.00000       
-48.56650       -58.36924       9.80274         10.00000       
-51.57786       -58.36960       6.79174         10.00000       
-48.87221       -58.36960       9.49739         10.00000       
-51.29787       -58.36547       7.06760         10.00000       
-59.30773       -58.36960       0.93813         10.00000       
-51.59519       -58.36960       6.77441         10.00000       
-49.39498       -58.36960       8.97462         10.00000       
-59.13498       -58.36960       0.76538         10.00000       
-50.43483       -58.36960       7.93477         10.00000       
-60.74112       -58.36960       2.37152         10.00000       
-60.01603       -58.36960       1.64643         10.00000       
-54.91088       -58.36960       3.45872         10.00000       
-55.71801       -58.36960       2.65159         10.00000       
-55.04969       -58.36960       3.31991         10.00000       
-55.73173       -58.36960       2.63786         10.00000       
-55.75419       -58.36960       2.61541         10.00000       
-60.74337       -58.36960       2.37377         10.00000       
-58.66212       -58.36960       0.29252         10.00000       
-48.65300       -58.36960       9.71659         10.00000       
-58.16390       -58.36960       0.20570         10.00000       
-57.92544       -58.36960       0.44416         10.00000       
-55.21457       -58.36960       3.15503         10.00000       
-56.47713       -58.36960       1.89247         10.00000       
-48.41298       -58.36960       9.95662         10.00000       
-55.37339       -58.36960       2.99621         10.00000       
-61.78333       -58.36960       3.41373         10.00000       
-61.79564       -58.36960       3.42604         10.00000       
-61.46628       -58.36960       3.09668         10.00000       
-58.51906       -58.36960       0.14946         10.00000       
-60.01679       -58.36960       1.64719         10.00000       
-61.35064       -58.36958       2.98105         10.00000       
-61.42083       -58.36936       3.05147         10.00000       
-61.42514       -58.36960       3.05554         10.00000       
-61.57800       -58.36960       3.20841         10.00000       
-57.55299       -58.36960       0.81661         10.00000       
-56.04298       -58.36960       2.32662         10.00000       
-61.48025       -58.36960       3.11065         10.00000       
-61.61851       -58.36960       3.24891         10.00000       
-61.48183       -58.36960       3.11223         10.00000       
-61.45008       -58.36960       3.08048         10.00000       
-61.39539       -58.36960       3.02579         10.00000       
-61.48686       -58.36960       3.11726         10.00000       
-61.43554       -58.36960       3.06594         10.00000       
-55.39802       -58.36960       2.97158         10.00000       
-61.48828       -58.36960       3.11868         10.00000       
-61.49441       -58.36960       3.12481         10.00000       
-61.55124       -58.36960       3.18164         10.00000       
-61.44901       -58.36960       3.07941         10.00000       
-61.45821       -58.36960       3.08861         10.00000       
-61.49073       -58.36960       3.12113         10.00000       
-61.54162       -58.36960       3.17202         10.00000       
-61.55088       -58.36960       3.18128         10.00000       
-61.44901       -58.36960       3.07941         10.00000       
-61.43041       -58.36960       3.06081         10.00000       
-61.44579       -58.36960       3.07619         10.00000       
-61.49794       -58.36960       3.12834         10.00000       
-61.39640       -58.36960       3.02680         10.00000       
-61.45054       -58.36960       3.08094         10.00000       
-61.49608       -58.36960       3.12648         10.00000       
-61.45598       -58.36960       3.08638         10.00000       
-61.49704       -58.36960       3.12744         10.00000       
-61.46097       -58.36960       3.09137         10.00000       
-61.45725       -58.36960       3.08765         10.00000       
-61.50751       -58.36960       3.13791         10.00000       
-61.47781       -58.36960       3.10821         10.00000       
-61.39636       -58.36960       3.02676         10.00000       
-61.55490       -58.36960       3.18530         10.00000       
-61.53281       -58.36960       3.16321         10.00000       
-56.99308       -58.36960       1.37652         10.00000       
-61.52059       -58.36960       3.15099         10.00000       
-61.39111       -58.36960       3.02151         10.00000       
-61.49058       -58.36960       3.12098         10.00000       
-61.49647       -58.36960       3.12687         10.00000       
-61.47745       -58.36960       3.10785         10.00000       
-61.50738       -58.36960       3.13778         10.00000       
-61.49962       -58.36960       3.13002         10.00000       
-61.51800       -58.36960       3.14840         10.00000       
-61.49171       -58.36960       3.12211         10.00000       
-61.41350       -58.36960       3.04390         10.00000       
