# Reference      Predicted      Error          #atoms         
-138.97383      -139.11704      0.14321         32.00000       
-134.32063      -133.97260      0.34803         32.00000       
-138.43273      -138.06466      0.36807         32.00000       
-136.35422      -136.33202      0.02221         32.00000       
-138.36516      -137.54100      0.82416         32.00000       
-136.03196      -135.96759      0.06437         32.00000       
-138.82079      -138.26306      0.55773         32.00000       
-135.55551      -135.65060      0.09508         32.00000       
-137.20571      -136.58444      0.62127         32.00000       
-137.70836      -137.38073      0.32763         32.00000       
-135.17610      -134.61427      0.56183         32.00000       
-137.80916      -137.28746      0.52170         32.00000       
-137.27250      -137.25466      0.01784         32.00000       
-139.38144      -139.18026      0.20118         32.00000       
-138.31187      -138.14063      0.17125         32.00000       
-133.84222      -133.65791      0.18431         32.00000       
-137.55380      -137.40220      0.15160         32.00000       
-137.10002      -137.15563      0.05561         32.00000       
-138.99936      -138.43317      0.56620         32.00000       
-137.64756      -137.59833      0.04923         32.00000       
-137.20338      -137.25340      0.05002         32.00000       
-139.32860      -139.08982      0.23878         32.00000       
-134.91356      -134.07833      0.83523         32.00000       
-137.93707      -138.12452      0.18745         32.00000       
-137.26871      -137.20943      0.05929         32.00000       
-138.78388      -138.39747      0.38641         32.00000       
-136.37365      -136.45361      0.07996         32.00000       
-139.33109      -139.20648      0.12461         32.00000       
-139.49984      -139.50498      0.00514         32.00000       
-137.91456      -137.59400      0.32056         32.00000       
-137.43994      -137.30959      0.13034         32.00000       
-139.53877      -139.07599      0.46278         32.00000       
-138.65894      -138.26616      0.39278         32.00000       
-137.31938      -137.40390      0.08453         32.00000       
-138.53826      -138.40718      0.13108         32.00000       
-132.90938      -132.21947      0.68991         32.00000       
-137.27958      -137.18223      0.09734         32.00000       
-138.26407      -138.32152      0.05745         32.00000       
-137.03003      -137.31292      0.28289         32.00000       
-137.90587      -137.14496      0.76091         32.00000       
-138.86799      -138.56601      0.30198         32.00000       
-136.83028      -135.67144      1.15884         32.00000       
-138.00580      -137.74273      0.26307         32.00000       
-137.13329      -136.85626      0.27703         32.00000       
-139.37112      -139.30505      0.06607         32.00000       
-137.68412      -137.15447      0.52964         32.00000       
-134.58437      -133.97558      0.60880         32.00000       
-137.22817      -137.17123      0.05695         32.00000       
-137.18023      -137.07757      0.10266         32.00000       
-137.47823      -137.03405      0.44418         32.00000       
-138.40157      -138.32459      0.07698         32.00000       
-136.83126      -136.42223      0.40902         32.00000       
-137.76089      -137.33084      0.43005         32.00000       
-139.31361      -138.70829      0.60532         32.00000       
-139.54770      -139.54654      0.00116         32.00000       
-138.58405      -138.31905      0.26500         32.00000       
-140.05254      -139.76661      0.28593         32.00000       
-136.63911      -135.85350      0.78562         32.00000       
-139.53172      -139.08000      0.45171         32.00000       
-132.34741      -131.56028      0.78713         32.00000       
-138.60817      -138.35714      0.25103         32.00000       
-137.62498      -137.23402      0.39096         32.00000       
-137.13487      -136.98528      0.14959         32.00000       
-134.06028      -133.45599      0.60430         32.00000       
-136.68608      -136.68097      0.00511         32.00000       
-138.99463      -138.68355      0.31108         32.00000       
2.44008         3.22262         0.78255         1.00000        
1.26446         2.59968         1.33522         1.00000        
0.40696         2.14186         1.73491         1.00000        
-0.20622        1.70358         1.90979         1.00000        
-0.63716        1.19752         1.83468         1.00000        
-0.92352        0.69594         1.61946         1.00000        
-1.10205        0.22652         1.32857         1.00000        
-1.19956        -0.20814        0.99142         1.00000        
-1.23701        -0.60150        0.63552         1.00000        
4.05660         4.05161         0.00499         1.00000        
-1.19514        -1.24310        0.04796         1.00000        
-1.13794        -1.51243        0.37449         1.00000        
-1.06812        -1.75350        0.68539         1.00000        
-0.99031        -1.96176        0.97144         1.00000        
-0.90948        -2.14052        1.23105         1.00000        
-0.82793        -2.29443        1.46650         1.00000        
-0.74824        -2.42653        1.67828         1.00000        
-0.67626        -2.53903        1.86278         1.00000        
-0.61518        -2.62790        2.01271         1.00000        
-1.23164        -0.94728        0.28436         1.00000        
-0.56392        -2.68481        2.12089         1.00000        
# MSE = 4.90442E-01
# Maxerror = 2.50242E+00
