# Reference      Predicted      Error          #atoms         
-208.32525      -208.12347      0.20178         64.00000       
-204.40704      -204.31357      0.09348         64.00000       
-210.62472      -210.42452      0.20020         64.00000       
-209.71013      -209.58093      0.12920         64.00000       
-207.07753      -207.30289      0.22536         64.00000       
-206.82122      -206.76082      0.06040         64.00000       
-208.30747      -208.48675      0.17929         64.00000       
-205.85983      -205.78248      0.07735         64.00000       
-204.11657      -204.71524      0.59867         64.00000       
-207.35564      -207.22941      0.12623         64.00000       
-208.28337      -208.46606      0.18269         64.00000       
-201.69158      -201.74208      0.05050         64.00000       
-209.07498      -208.90907      0.16590         64.00000       
-204.16623      -204.15697      0.00927         64.00000       
-208.71137      -208.77512      0.06375         64.00000       
-209.13224      -209.02991      0.10233         64.00000       
-208.54626      -208.49251      0.05375         64.00000       
-202.76830      -202.75804      0.01026         64.00000       
-210.58057      -210.37269      0.20789         64.00000       
-206.73953      -206.66369      0.07584         64.00000       
-208.64248      -208.51533      0.12715         64.00000       
-208.48201      -208.24420      0.23780         64.00000       
-207.57670      -207.43696      0.13974         64.00000       
-206.37501      -206.22229      0.15273         64.00000       
-210.17624      -210.11777      0.05848         64.00000       
-208.75916      -208.61863      0.14053         64.00000       
-206.32195      -206.38350      0.06155         64.00000       
-201.05489      -200.94278      0.11211         64.00000       
-203.00627      -203.00302      0.00325         64.00000       
-203.62368      -203.56115      0.06253         64.00000       
-207.26191      -207.50681      0.24490         64.00000       
-209.41385      -209.30532      0.10852         64.00000       
-209.90902      -209.79404      0.11498         64.00000       
-202.97318      -203.19991      0.22672         64.00000       
-206.63545      -206.81111      0.17566         64.00000       
-207.72971      -207.49185      0.23786         64.00000       
-207.79212      -207.73173      0.06038         64.00000       
-210.20146      -210.09771      0.10376         64.00000       
-208.07433      -207.87906      0.19527         64.00000       
-208.79155      -208.72577      0.06579         64.00000       
-209.00853      -209.00452      0.00401         64.00000       
-203.40489      -203.61437      0.20948         64.00000       
-201.76126      -201.81236      0.05110         64.00000       
-208.50863      -208.35341      0.15522         64.00000       
-209.46585      -209.25493      0.21093         64.00000       
-208.16525      -207.97983      0.18542         64.00000       
-207.61844      -207.68157      0.06312         64.00000       
-208.87934      -208.67056      0.20878         64.00000       
-208.51878      -208.46279      0.05599         64.00000       
-206.08862      -206.03698      0.05164         64.00000       
-207.42154      -207.55283      0.13129         64.00000       
-210.13523      -209.96294      0.17229         64.00000       
-208.32849      -208.31296      0.01552         64.00000       
-202.12637      -202.18222      0.05586         64.00000       
-208.52198      -208.54670      0.02472         64.00000       
-207.21014      -207.12579      0.08435         64.00000       
-210.19181      -210.01318      0.17863         64.00000       
-205.92392      -205.87378      0.05014         64.00000       
-199.86297      -199.93740      0.07443         64.00000       
-209.46441      -209.44491      0.01950         64.00000       
-210.17888      -210.04340      0.13549         64.00000       
-206.71695      -206.63794      0.07901         64.00000       
-204.36523      -204.57468      0.20946         64.00000       
-209.93102      -209.81260      0.11842         64.00000       
-209.11775      -209.02406      0.09368         64.00000       
-199.12768      -199.16511      0.03742         64.00000       
