# Reference      Predicted      Error          #atoms         
-207.07753      -207.43377      0.35624         64.00000       
-206.82122      -206.43726      0.38396         64.00000       
-208.30747      -208.49190      0.18443         64.00000       
-205.85983      -205.54852      0.31131         64.00000       
-204.11657      -205.08515      0.96857         64.00000       
-207.35564      -207.05783      0.29781         64.00000       
-208.28337      -208.49776      0.21439         64.00000       
-201.69158      -201.87350      0.18192         64.00000       
-209.07498      -209.27796      0.20299         64.00000       
-204.16623      -204.17260      0.00636         64.00000       
-208.71137      -208.76057      0.04920         64.00000       
-209.13224      -208.87967      0.25257         64.00000       
-208.54626      -208.63002      0.08376         64.00000       
-202.76830      -202.42933      0.33897         64.00000       
-210.58057      -210.55968      0.02089         64.00000       
-206.73953      -206.54975      0.18978         64.00000       
-208.64248      -208.94481      0.30234         64.00000       
-208.48201      -208.51245      0.03044         64.00000       
-207.57670      -207.66425      0.08754         64.00000       
-206.37501      -206.10293      0.27209         64.00000       
-210.17624      -210.23699      0.06074         64.00000       
-208.75916      -208.57582      0.18333         64.00000       
-206.32195      -206.31333      0.00862         64.00000       
-201.05489      -200.65588      0.39901         64.00000       
-203.00627      -202.83781      0.16846         64.00000       
-203.62368      -203.48621      0.13747         64.00000       
-207.26191      -207.47686      0.21496         64.00000       
-209.41385      -209.32933      0.08451         64.00000       
-209.90902      -209.95097      0.04195         64.00000       
-202.97318      -203.43372      0.46054         64.00000       
-206.63545      -206.98323      0.34778         64.00000       
-207.72971      -207.48024      0.24947         64.00000       
-207.79212      -207.69802      0.09410         64.00000       
-210.20146      -210.31174      0.11027         64.00000       
-208.07433      -208.03338      0.04095         64.00000       
-208.79155      -208.83648      0.04493         64.00000       
-209.00853      -209.09338      0.08485         64.00000       
-203.40489      -203.44360      0.03871         64.00000       
-201.76126      -201.43024      0.33102         64.00000       
-208.50863      -208.58826      0.07963         64.00000       
-209.46585      -209.40265      0.06320         64.00000       
-208.16525      -208.00813      0.15711         64.00000       
-207.61844      -207.74039      0.12195         64.00000       
-208.87934      -209.12665      0.24731         64.00000       
-208.51878      -208.60184      0.08306         64.00000       
-206.08862      -206.14118      0.05256         64.00000       
-207.42154      -207.81245      0.39091         64.00000       
-210.13523      -210.15426      0.01902         64.00000       
-208.32849      -208.15614      0.17235         64.00000       
-202.12637      -201.63295      0.49342         64.00000       
-208.52198      -208.77172      0.24973         64.00000       
-207.21014      -207.04901      0.16113         64.00000       
-210.19181      -210.25825      0.06644         64.00000       
-205.92392      -205.72452      0.19941         64.00000       
-199.86297      -199.86353      0.00056         64.00000       
-209.46441      -209.69124      0.22683         64.00000       
-210.17888      -210.21447      0.03559         64.00000       
-206.71695      -206.77381      0.05686         64.00000       
-204.36523      -204.55202      0.18680         64.00000       
-209.93102      -210.12095      0.18993         64.00000       
-209.11775      -209.13076      0.01302         64.00000       
-199.12768      -199.00619      0.12149         64.00000       
-204.49858      -204.48746      0.01112         64.00000       
-207.72442      -207.67754      0.04687         64.00000       
-196.11411      -196.40033      0.28622         64.00000       
-209.96135      -209.78338      0.17797         64.00000       
-207.12576      -207.15916      0.03340         64.00000       
-207.78258      -207.83511      0.05253         64.00000       
-209.19831      -209.31093      0.11261         64.00000       
-201.87881      -203.50378      1.62497         64.00000       
-208.82972      -208.70983      0.11989         64.00000       
-209.81285      -209.94907      0.13622         64.00000       
-209.52106      -209.55903      0.03796         64.00000       
-208.63944      -208.64136      0.00192         64.00000       
-197.60212      -198.24445      0.64233         64.00000       
-208.65506      -208.85690      0.20184         64.00000       
-209.37601      -209.38387      0.00786         64.00000       
-207.18610      -207.35612      0.17002         64.00000       
-210.12558      -209.87013      0.25545         64.00000       
-208.06169      -207.83320      0.22850         64.00000       
-210.15989      -210.07326      0.08663         64.00000       
